,Id,protoform,DoT,DoS,DoF,class
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have alpharatio_sma3-related features at low level.",0.0,0.11666666666666667,0.5848515076108177,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have alpharatio_sma3-related features at medium level.",0.0,0.3566666666666667,0.5848515076108177,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have alpharatio_sma3-related features at high level.",1.0,0.5033333333333333,0.5848515076108177,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have hammarbergindex_sma3-related features at low level.",1.0,0.5066666666666667,0.5773380292421418,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have hammarbergindex_sma3-related features at medium level.",0.0,0.36,0.5773380292421418,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have hammarbergindex_sma3-related features at high level.",0.0,0.11,0.5773380292421418,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have hammarbergindex_sma3-related features at low level.",0.0,0.006666666666666667,0.042862576507836835,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have hammarbergindex_sma3-related features at medium level.",1.0,0.07666666666666666,0.042862576507836835,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have hammarbergindex_sma3-related features at high level.",0.11448843194966421,0.07,0.042862576507836835,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have hammarbergindex_sma3-related features at low level.",0.0,0.0033333333333333335,0.37646606091668794,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have hammarbergindex_sma3-related features at medium level.",0.0,0.16,0.37646606091668794,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have hammarbergindex_sma3-related features at high level.",1.0,0.39,0.37646606091668794,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have slope0-500_sma3-related features at low level.",0.0,0.0,0.28919047031746103,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have slope0-500_sma3-related features at medium level.",0.0,0.08333333333333333,0.28919047031746103,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have slope0-500_sma3-related features at high level.",1.0,0.31333333333333335,0.28919047031746103,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have slope0-500_sma3-related features at low level.",0.0,0.0,0.041517763509397156,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have slope0-500_sma3-related features at medium level.",0.0,0.06,0.041517763509397156,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have slope0-500_sma3-related features at high level.",1.0,0.08,0.041517763509397156,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have slope0-500_sma3-related features at low level.",0.4072448896795423,0.5,0.6659584328398085,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have slope0-500_sma3-related features at medium level.",0.0,0.42,0.6659584328398085,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have slope0-500_sma3-related features at high level.",0.0,0.18666666666666668,0.6659584328398085,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have slope500-1500_sma3-related features at low level.",0.0,0.06666666666666667,0.5141304277338048,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have slope500-1500_sma3-related features at medium level.",0.0,0.3,0.5141304277338048,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have slope500-1500_sma3-related features at high level.",1.0,0.5133333333333333,0.5141304277338048,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have slope500-1500_sma3-related features at low level.",0.0,0.08333333333333333,0.047165294207060386,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have slope500-1500_sma3-related features at medium level.",1.0,0.1,0.047165294207060386,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have slope500-1500_sma3-related features at high level.",0.0,0.06,0.047165294207060386,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have slope500-1500_sma3-related features at low level.",1.0,0.44333333333333336,0.4353709447258015,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have slope500-1500_sma3-related features at medium level.",0.0,0.21666666666666667,0.4353709447258015,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have slope500-1500_sma3-related features at high level.",0.0,0.056666666666666664,0.4353709447258015,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at low level.",0.2114217703674493,0.5233333333333333,0.69,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at medium level.",0.0,0.4633333333333333,0.69,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at high level.",0.0,0.21666666666666667,0.69,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at low level.",0.0,0.0,0.0,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at medium level.",0.0,0.0,0.0,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at high level.",0.0,0.0,0.0,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at low level.",0.0,0.0,0.30666666666666664,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at medium level.",0.0,0.06333333333333334,0.30666666666666664,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have F0semitoneFrom27_5Hz_sma3nz-related features at high level.",1.0,0.30333333333333334,0.30666666666666664,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at low level.",1.0,0.75,0.8532839969289234,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at medium level.",0.0,0.0,0.8532839969289234,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at high level.",0.0,0.6266666666666667,0.8532839969289234,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at low level.",1.0,0.006666666666666667,0.004333492561798614,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at medium level.",0.0,0.0,0.004333492561798614,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at high level.",1.0,0.01,0.004333492561798614,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at low level.",0.0,0.043333333333333335,0.13904917717594464,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at medium level.",0.0,0.0,0.13904917717594464,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have logRelF0-H1-H2_sma3nz-related features at high level.",1.0,0.13333333333333333,0.13904917717594464,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at low level.",0.0,0.2633333333333333,0.7532424815254227,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at medium level.",0.0,0.53,0.7532424815254227,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at high level.",0.0,0.55,0.7532424815254227,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at low level.",1.0,0.006666666666666667,0.0034241851412439234,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at medium level.",0.0,0.006666666666666667,0.0034241851412439234,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at high level.",0.0,0.0,0.0034241851412439234,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at low level.",1.0,0.23666666666666666,0.24,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at medium level.",0.0,0.03333333333333333,0.24,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have logRelF0-H1-A3_sma3nz-related features at high level.",0.0,0.0033333333333333335,0.24,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have f1frequency_sma3nz-related features at low level.",0.0,0.19666666666666666,0.29576976125864046,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have f1frequency_sma3nz-related features at medium level.",0.0,0.16333333333333333,0.29576976125864046,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have f1frequency_sma3nz-related features at high level.",0.0,0.27,0.29576976125864046,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have f1frequency_sma3nz-related features at low level.",0.0,0.07333333333333333,0.046036117262150275,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have f1frequency_sma3nz-related features at medium level.",0.601266198084668,0.06333333333333334,0.046036117262150275,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have f1frequency_sma3nz-related features at high level.",0.0,0.08333333333333333,0.046036117262150275,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have f1frequency_sma3nz-related features at low level.",0.0,0.5433333333333333,0.6548607881458759,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have f1frequency_sma3nz-related features at medium level.",0.0,0.3433333333333333,0.6548607881458759,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have f1frequency_sma3nz-related features at high level.",0.0,0.45,0.6548607881458759,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have f1bandwidth_sma3nz-related features at low level.",1.0,0.25333333333333335,0.2827277052960111,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have f1bandwidth_sma3nz-related features at medium level.",0.0,0.0,0.2827277052960111,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have f1bandwidth_sma3nz-related features at high level.",0.0,0.22666666666666666,0.2827277052960111,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have f1bandwidth_sma3nz-related features at low level.",1.0,0.1,0.058724618275794234,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have f1bandwidth_sma3nz-related features at medium level.",0.0,0.0,0.058724618275794234,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have f1bandwidth_sma3nz-related features at high level.",0.0,0.11666666666666667,0.058724618275794234,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have f1bandwidth_sma3nz-related features at low level.",1.0,0.5666666666666667,0.6552143430948613,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have f1bandwidth_sma3nz-related features at medium level.",0.0,0.0,0.6552143430948613,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have f1bandwidth_sma3nz-related features at high level.",0.0,0.5366666666666666,0.6552143430948613,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at low level.",0.3448290585985004,0.5933333333333334,0.6466666666666666,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at medium level.",0.0,0.42333333333333334,0.6466666666666666,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at high level.",0.0,0.2633333333333333,0.6466666666666666,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at low level.",0.0,0.0,0.0,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at medium level.",0.0,0.0,0.0,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at high level.",0.0,0.0,0.0,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at low level.",0.0,0.12333333333333334,0.35,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at medium level.",0.0,0.10333333333333333,0.35,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have f1amplitudelogrelf0_sma3nz-related features at high level.",1.0,0.29,0.35,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have f2frequency_sma3nz-related features at low level.",1.0,0.14333333333333334,0.13150162605348956,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have f2frequency_sma3nz-related features at medium level.",0.0,0.09333333333333334,0.13150162605348956,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have f2frequency_sma3nz-related features at high level.",0.0,0.09666666666666666,0.13150162605348956,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have f2frequency_sma3nz-related features at low level.",1.0,0.11333333333333333,0.062144126363089816,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have f2frequency_sma3nz-related features at medium level.",0.0,0.10333333333333333,0.062144126363089816,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have f2frequency_sma3nz-related features at high level.",0.0,0.10333333333333333,0.062144126363089816,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have f2frequency_sma3nz-related features at low level.",0.0,0.4,0.8030209142500874,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have f2frequency_sma3nz-related features at medium level.",0.0,0.5466666666666666,0.8030209142500874,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have f2frequency_sma3nz-related features at high level.",0.0,0.77,0.8030209142500874,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at low level.",1.0,0.5033333333333333,0.6433333333333333,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at medium level.",0.0,0.41,0.6433333333333333,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at high level.",0.0,0.16,0.6433333333333333,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at low level.",0.0,0.0,0.002900928669971977,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at medium level.",1.0,0.006666666666666667,0.002900928669971977,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at high level.",1.0,0.006666666666666667,0.002900928669971977,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at low level.",0.0,0.0,0.35043240466336134,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at medium level.",0.0,0.11333333333333333,0.35043240466336134,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have f2amplitudelogrelf0_sma3nz-related features at high level.",1.0,0.35,0.35043240466336134,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have f3frequency_sma3nz-related features at low level.",0.0,0.03,0.03079778794440182,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have f3frequency_sma3nz-related features at medium level.",0.0,0.02666666666666667,0.03079778794440182,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have f3frequency_sma3nz-related features at high level.",1.0,0.043333333333333335,0.03079778794440182,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have f3frequency_sma3nz-related features at low level.",0.0,0.13333333333333333,0.07274680727604112,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have f3frequency_sma3nz-related features at medium level.",0.0,0.13,0.07274680727604112,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have f3frequency_sma3nz-related features at high level.",1.0,0.11333333333333333,0.07274680727604112,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have f3frequency_sma3nz-related features at low level.",0.0,0.85,0.8931220714462237,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have f3frequency_sma3nz-related features at medium level.",0.0,0.6166666666666667,0.8931220714462237,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have f3frequency_sma3nz-related features at high level.",0.34339102300228525,0.5366666666666666,0.8931220714462237,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at low level.",0.0,0.14333333333333334,0.6433333333333333,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at medium level.",0.0,0.4,0.6433333333333333,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at high level.",0.8717678023308564,0.5033333333333333,0.6433333333333333,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at low level.",1.0,0.0033333333333333335,0.0017861844373427734,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at medium level.",1.0,0.0033333333333333335,0.0017861844373427734,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at high level.",0.0,0.0,0.0017861844373427734,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at low level.",1.0,0.35333333333333333,0.35154714889599054,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at medium level.",0.0,0.11,0.35154714889599054,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have f3amplitudelogrelf0_sma3nz-related features at high level.",0.0,0.0,0.35154714889599054,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at low level.",0.6068595239915743,0.49,0.6367044104957043,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at medium level.",0.0,0.38,0.6367044104957043,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at high level.",0.0,0.17333333333333334,0.6367044104957043,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at low level.",0.0,0.0,0.03401084554474825,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at medium level.",0.0,0.03666666666666667,0.03401084554474825,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at high level.",1.0,0.06,0.03401084554474825,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at low level.",0.0,0.016666666666666666,0.3259514106262142,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at medium level.",0.0,0.14666666666666667,0.3259514106262142,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_0_-related features at high level.",1.0,0.32666666666666666,0.3259514106262142,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at low level.",0.0,0.17333333333333334,0.4647173390405906,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at medium level.",0.0,0.22666666666666666,0.4647173390405906,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at high level.",0.3164389062648543,0.34,0.4647173390405906,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at low level.",0.0,0.043333333333333335,0.05185477746951027,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at medium level.",1.0,0.08,0.05185477746951027,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at high level.",0.0,0.06,0.05185477746951027,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at low level.",0.0,0.33666666666666667,0.48009455015656594,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at medium level.",0.0,0.3,0.48009455015656594,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_1_-related features at high level.",0.0,0.18,0.48009455015656594,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at low level.",1.0,0.4866666666666667,0.5408957848888637,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at medium level.",0.0,0.30333333333333334,0.5408957848888637,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at high level.",0.0,0.08666666666666667,0.5408957848888637,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at low level.",0.0,0.03,0.036783369498587515,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at medium level.",1.0,0.08666666666666667,0.036783369498587515,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at high level.",0.0,0.06333333333333334,0.036783369498587515,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at low level.",0.0,0.016666666666666666,0.41898751227921543,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at medium level.",0.0,0.22,0.41898751227921543,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_2_-related features at high level.",1.0,0.43,0.41898751227921543,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at low level.",1.0,0.5466666666666666,0.5326778860023273,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at medium level.",0.0,0.32,0.5326778860023273,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at high level.",0.0,0.13333333333333333,0.5326778860023273,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at low level.",0.0,0.09,0.045884647022420434,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at medium level.",1.0,0.08666666666666667,0.045884647022420434,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at high level.",0.0,0.05,0.045884647022420434,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at low level.",0.0,0.14666666666666667,0.4181041336419189,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at medium level.",0.0,0.21333333333333335,0.4181041336419189,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_3_-related features at high level.",1.0,0.41333333333333333,0.4181041336419189,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at low level.",0.3693926369443124,0.48333333333333334,0.5504753474177481,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at medium level.",0.0,0.28,0.5504753474177481,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at high level.",0.0,0.21,0.5504753474177481,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at low level.",0.0,0.06333333333333334,0.028373490324209025,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at medium level.",1.0,0.06666666666666667,0.028373490324209025,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at high level.",0.0,0.056666666666666664,0.028373490324209025,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at low level.",0.0,0.24666666666666667,0.4178178289247096,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at medium level.",0.0,0.24666666666666667,0.4178178289247096,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_4_-related features at high level.",0.0,0.3466666666666667,0.4178178289247096,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at low level.",0.704043586892842,0.51,0.6724151719507283,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at medium level.",0.0,0.43666666666666665,0.6724151719507283,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at high level.",0.0,0.19,0.6724151719507283,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at low level.",0.0,0.0,0.03133074583539863,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at medium level.",0.0,0.07,0.03133074583539863,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at high level.",1.0,0.07666666666666666,0.03133074583539863,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at low level.",0.0,0.0,0.2929207488805398,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at medium level.",0.0,0.06333333333333334,0.2929207488805398,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_5_-related features at high level.",1.0,0.31,0.2929207488805398,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at low level.",0.0,0.25,0.4225003336808486,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at medium level.",0.0,0.24,0.4225003336808486,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at high level.",1.0,0.3466666666666667,0.4225003336808486,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at low level.",0.5902784625721426,0.08333333333333333,0.0415469106166708,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at medium level.",0.0,0.08,0.0415469106166708,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at high level.",0.0,0.02666666666666667,0.0415469106166708,0
6,6.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at low level.",1.0,0.5033333333333333,0.5292860890358139,0
7,7.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at medium level.",0.0,0.2833333333333333,0.5292860890358139,0
8,8.0,"Among records that contribute positively to predicting 0 class, most of them have pcm_fftMag_mfcc_6_-related features at high level.",0.0,0.17333333333333334,0.5292860890358139,0
0,0.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_7_-related features at low level.",1.0,0.4866666666666667,0.4737033693717557,0
1,1.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_7_-related features at medium level.",0.0,0.25333333333333335,0.4737033693717557,0
2,2.0,"Among records that contribute against predicting 0 class, most of them have pcm_fftMag_mfcc_7_-related features at high level.",0.0,0.12,0.4737033693717557,0
3,3.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_7_-related features at low level.",0.0,0.07,0.03937772998055679,0
4,4.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_7_-related features at medium level.",1.0,0.08333333333333333,0.03937772998055679,0
5,5.0,"Among records that contribute around zero to predicting 0 class, most of them have pcm_fftMag_mfcc_7_-related features at high level.",0.0,0.06666666666666667,0.03937772998055679,0
